,,,"Calgary, City [Census subdivision], Alberta",,,,,,"Alberta [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Knowledge of languages","        Fijian",,     120,,      65,,      50,,     340,,     195,,     145,
"Knowledge of languages","        Hiligaynon",,     920,,     365,,     560,,    1760,,     745,,    1020,
"Knowledge of languages","        Ilocano",,    3640,,    1580,,    2065,,    7370,,    3160,,    4215,
"Knowledge of languages","        Malagasy",,      45,,      15,,      25,,      80,,      40,,      40,
"Knowledge of languages","        Malay",,    1440,,     675,,     765,,    3040,,    1435,,    1610,
"Knowledge of languages","        Pampangan (Kapampangan; Pampango)",,     415,,     205,,     210,,    1185,,     565,,     625,
"Knowledge of languages","        Pangasinan",,     205,,      80,,     120,,     445,,     190,,     250,
"Knowledge of languages","        Tagalog (Pilipino; Filipino)",,   55265,,   23695,,   31570,,  138440,,   60115,,   78325,
"Knowledge of languages","        Waray-Waray",,     190,,      70,,     115,,     420,,     170,,     245,
"Knowledge of languages","        Austronesian languages; n.i.e.",,     555,,     230,,     320,,    1160,,     505,,     650,
"Knowledge of languages","      Creole languages",,    1665,,     820,,     845,,    4585,,    2390,,    2195,
"Knowledge of languages","        Haitian Creole",,      35,,      20,,      15,,     255,,     140,,     115,
"Knowledge of languages","        Creole; n.o.s.",,    1070,,     535,,     540,,    2675,,    1425,,    1250,
"Knowledge of languages","        Creole languages; n.i.e.",,     565,,     270,,     295,,    1680,,     840,,     850,
"Knowledge of languages","      Dravidian languages",,    7040,,    3690,,    3355,,   18190,,    9660,,    8525,
"Knowledge of languages","        Kannada",,     530,,     270,,     270,,    1035,,     520,,     515,
"Knowledge of languages","        Malayalam",,    2475,,    1305,,    1170,,    8150,,    4255,,    3900,
"Knowledge of languages","        Tamil",,    3165,,    1655,,    1505,,    7195,,    3900,,    3295,
"Knowledge of languages","        Telugu",,    1290,,     675,,     615,,    2910,,    1560,,    1345,
"Knowledge of languages","        Dravidian languages; n.i.e.",,      70,,      35,,      35,,     150,,      80,,      70,
"Knowledge of languages","      Hmong-Mien languages",,      85,,      40,,      40,,     115,,      55,,      55,
"Knowledge of languages","      Indo-European languages",,  231885,,  115155,,  116730,,  550490,,  274510,,  275980,
"Knowledge of languages","        Albanian",,    1680,,     885,,     795,,    2880,,    1550,,    1325,
"Knowledge of languages","        Armenian",,     295,,     165,,     130,,     530,,     255,,     275,
"Knowledge of languages","        Balto-Slavic languages",,   34560,,   16785,,   17780,,   93150,,   44750,,   48395,
"Knowledge of languages","          Baltic languages",,     585,,     280,,     310,,    1360,,     660,,     705,
"Knowledge of languages","            Latvian",,     230,,     110,,     115,,     590,,     300,,     290,
"Knowledge of languages","            Lithuanian",,     355,,     165,,     195,,     775,,     360,,     415,
"Knowledge of languages","          Slavic languages",,   34195,,   16615,,   17580,,   92300,,   44340,,   47960,
"Knowledge of languages","            Belarusan",,      70,,      30,,      40,,     200,,      95,,     105,
"Knowledge of languages","            Bosnian",,    1230,,     655,,     575,,    2880,,    1450,,    1435,
"Knowledge of languages","            Bulgarian",,    1075,,     575,,     500,,    1795,,     945,,     850,
"Knowledge of languages","            Croatian",,    2515,,    1245,,    1275,,    6280,,    3260,,    3025,
"Knowledge of languages","            Czech",,    1620,,     770,,     855,,    3590,,    1650,,    1940,
"Knowledge of languages","            Macedonian",,     270,,     145,,     120,,     535,,     270,,     265,
"Knowledge of languages","            Polish",,    8920,,    4255,,    4660,,   23650,,   11455,,   12195,
"Knowledge of languages","            Russian",,   13255,,    6395,,    6860,,   27375,,   13195,,   14175,
"Knowledge of languages","            Serbian",,    2305,,    1140,,    1160,,    5355,,    2630,,    2730,
"Knowledge of languages","            Serbo-Croatian",,     570,,     305,,     260,,    1095,,     550,,     540,
"Knowledge of languages","            Slovak",,    1460,,     800,,     655,,    2780,,    1495,,    1285,
"Knowledge of languages","            Slovene (Slovenian)",,     285,,     130,,     150,,     735,,     360,,     375,
"Knowledge of languages","            Ukrainian",,    4455,,    2020,,    2440,,   26600,,   11980,,   14620,
"Knowledge of languages","            Slavic languages; n.i.e.",,      60,,      30,,      30,,     250,,     120,,     130,
"Knowledge of languages","        Celtic languages",,     440,,     210,,     235,,    1180,,     615,,     560,
"Knowledge of languages","          Scottish Gaelic",,     165,,      75,,      90,,     440,,     215,,     225,
"Knowledge of languages","          Welsh",,      90,,      50,,      35,,     315,,     180,,     130,
"Knowledge of languages","          Celtic languages; n.i.e.",,     190,,      75,,     115,,     450,,     220,,     225,
"Knowledge of languages","        Germanic languages",,   24095,,   11910,,   12185,,  112670,,   56325,,   56345,
"Knowledge of languages","          Afrikaans",,    1650,,     890,,     755,,    5165,,    2655,,    2515,
"Knowledge of languages","          Danish",,     930,,     445,,     490,,    2800,,    1360,,    1440,
"Knowledge of languages","          Dutch",,    4235,,    2085,,    2150,,   19480,,    9595,,    9890,
"Knowledge of languages","          Frisian",,      55,,      25,,      30,,     475,,     275,,     205,
"Knowledge of languages","          German",,   16720,,    8360,,    8360,,   83010,,   41905,,   41105,
"Knowledge of languages","          Icelandic",,      80,,      40,,      40,,     160,,      70,,      95,
"Knowledge of languages","          Norwegian",,     450,,     175,,     280,,    1450,,     635,,     810,
"Knowledge of languages","          Swedish",,     600,,     280,,     320,,    1635,,     800,,     835,
"Knowledge of languages","          Vlaams (Flemish)",,     110,,      60,,      50,,     380,,     170,,     215,
"Knowledge of languages","          Yiddish",,     175,,      95,,      80,,     250,,     130,,     115,
"Knowledge of languages","          Germanic languages; n.i.e.",,      60,,      20,,      40,,    2115,,    1095,,    1015,
"Knowledge of languages","        Greek",,    2310,,    1165,,    1145,,    4935,,    2535,,    2400,
"Knowledge of languages","        Indo-Iranian languages",,  108445,,   55085,,   53365,,  206725,,  106045,,  100675,
"Knowledge of languages","          Indo-Aryan languages",,   96045,,   48500,,   47545,,  186005,,   95045,,   90960,
"Knowledge of languages","            Bengali",,    4990,,    2500,,    2485,,    8530,,    4385,,    4140,
"Knowledge of languages","            Gujarati",,    8355,,    4065,,    4290,,   18005,,    8945,,    9055,
"Knowledge of languages","            Hindi",,   28410,,   14550,,   13855,,   61290,,   31900,,   29385,
"Knowledge of languages","            Kashmiri",,      60,,      45,,      20,,     125,,      80,,      45,
"Knowledge of languages","            Konkani",,     375,,     195,,     180,,     625,,     300,,     320,
"Knowledge of languages","            Marathi",,    1545,,     800,,     740,,    2575,,    1385,,    1195,
"Knowledge of languages","            Nepali",,    2215,,    1225,,     990,,    5510,,    3000,,    2510,
"Knowledge of languages","            Oriya (Odia)",,     150,,      70,,      75,,     255,,     135,,     120,
"Knowledge of languages","            Punjabi (Panjabi)",,   47135,,   23930,,   23205,,   90485,,   46350,,   44135,
"Knowledge of languages","            Sindhi",,    2630,,    1160,,    1475,,    4595,,    2065,,    2530,
"Knowledge of languages","            Sinhala (Sinhalese)",,    1355,,     680,,     685,,    3800,,    1925,,    1875,
"Knowledge of languages","            Urdu",,   24965,,   12745,,   12225,,   41235,,   21245,,   20000,
"Knowledge of languages","          Iranian languages",,   13280,,    6975,,    6310,,   22140,,   11665,,   10475,
"Knowledge of languages","            Kurdish",,     950,,     525,,     430,,    1930,,    1100,,     825,
"Knowledge of languages","            Pashto",,    2160,,    1165,,     995,,    3330,,    1795,,    1530,
"Knowledge of languages","            Persian (Farsi)",,   10520,,    5530,,    4995,,   17600,,    9220,,    8375,
"Knowledge of languages","          Indo-Iranian languages; n.i.e.",,    1135,,     615,,     525,,    1760,,     960,,     805,
"Knowledge of languages","        Italic (Romance) languages",,   65745,,   31920,,   33825,,  142340,,   69885,,   72450,
"Knowledge of languages","          Catalan",,      70,,      40,,      30,,     170,,      95,,      80,
"Knowledge of languages","          Italian",,    8875,,    4385,,    4485,,   19900,,    9875,,   10020,
"Knowledge of languages","          Portuguese",,    4955,,    2430,,    2525,,   12670,,    6255,,    6415,
"Knowledge of languages","          Romanian",,    5580,,    2885,,    2695,,    9915,,    5185,,    4735,
"Knowledge of languages","          Spanish",,   48685,,   23475,,   25205,,  104445,,   50960,,   53490,
"Knowledge of languages","          Italic (Romance) languages; n.i.e.",,      70,,      40,,      30,,     250,,     130,,     125,
"Knowledge of languages","      Japanese",,    4140,,    1865,,    2275,,    9215,,    4115,,    5100,
"Knowledge of languages","      Kartvelian languages",,     125,,      75,,      50,,     225,,     130,,     100,
"Knowledge of languages","        Georgian",,     125,,      75,,      55,,     230,,     130,,     100,
"Knowledge of languages","      Korean",,    9895,,    4585,,    5305,,   19950,,    9405,,   10545,
"Knowledge of languages","      Mongolic languages",,     650,,     305,,     345,,     800,,     375,,     430,
"Knowledge of languages","        Mongolian",,     655,,     305,,     345,,     800,,     370,,     430,
"Knowledge of languages","      Niger-Congo languages",,   11365,,    5780,,    5585,,   29430,,   14980,,   14450,
"Knowledge of languages","        Akan (Twi)",,    1045,,     560,,     485,,    2925,,    1505,,    1420,
"Knowledge of languages","        Bamanankan",,      15,,      10,,      10,,      60,,      30,,      30,
"Knowledge of languages","        Edo",,     215,,     130,,      85,,     620,,     325,,     290,
"Knowledge of languages","        Ewe",,      70,,      30,,      35,,     335,,     170,,     165,
"Knowledge of languages","        Fulah (Pular; Pulaar; Fulfulde)",,     130,,      75,,      60,,     300,,     165,,     135,
"Knowledge of languages","        Ga",,      85,,      55,,      35,,     345,,     190,,     155,
"Knowledge of languages","        Ganda",,      75,,      30,,      45,,     610,,     305,,     305,
"Knowledge of languages","        Igbo",,    1430,,     750,,     685,,    2550,,    1345,,    1210,
"Knowledge of languages","        Lingala",,     420,,     225,,     195,,    1240,,     640,,     605,
"Knowledge of languages","        Rundi (Kirundi)",,     170,,      95,,      75,,     830,,     420,,     410,
"Knowledge of languages","        Kinyarwanda (Rwanda)",,     105,,      40,,      60,,    1155,,     605,,     550,
"Knowledge of languages","        Shona",,     475,,     205,,     270,,    1810,,     850,,     960,
"Knowledge of languages","        Swahili",,    2290,,    1145,,    1150,,    6700,,    3470,,    3235,
