,,,"Montréal, Ville [Census subdivision], Quebec",,,,,,"Quebec [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Low income in 2015","  65 years and over",,   38775,,   14100,,   24670,,   87475,,   30205,,   57270,
"Low income in 2015","Prevalence of low income based on the Low-income cut-offs; after tax (LICO-AT) (%)",,     19.2,,     19.4,,     19.1,,      9.2,,      9.1,,      9.3,
"Low income in 2015","  0 to 17 years (%)",,     18.3,,     18.3,,     18.2,,      8.3,,      8.3,,      8.2,
"Low income in 2015","    0 to 5 years (%)",,     18.0,,     17.9,,     18.2,,      8.3,,      8.3,,      8.3,
"Low income in 2015","  18 to 64 years (%)",,     20.2,,     20.8,,     19.6,,     10.2,,     10.5,,     10.0,
"Low income in 2015","  65 years and over (%)",,     15.9,,     13.5,,     17.8,,      6.6,,      4.9,,      8.0,
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",44, 1663220,,  814170,,  849050,, 7965450,, 3941440,, 4024015,
"Knowledge of languages","  Official languages",, 1621610,,  798110,,  823500,, 7891110,, 3911220,, 3979890,
"Knowledge of languages","    English",, 1127835,,  576030,,  551805,, 3930690,, 2058470,, 1872225,
"Knowledge of languages","    French",, 1452245,,  712000,,  740245,, 7522350,, 3725145,, 3797200,
"Knowledge of languages","  Non-official languages",,  799635,,  386350,,  413290,, 1610980,,  776265,,  834720,
"Knowledge of languages","    Aboriginal languages",,     575,,     280,,     300,,   50890,,   25190,,   25700,
"Knowledge of languages","      Algonquian languages",,     290,,     160,,     130,,   37515,,   18545,,   18965,
"Knowledge of languages","        Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Cree-Montagnais languages",,     230,,     110,,     115,,   34415,,   17050,,   17370,
"Knowledge of languages","          Atikamekw",,      10,,       0,,      10,,    6640,,    3335,,    3305,
"Knowledge of languages","          Montagnais (Innu)",,      45,,      20,,      25,,    9850,,    4735,,    5115,
"Knowledge of languages","          Moose Cree",,       0,,       0,,       0,,       0,,      10,,       0,
"Knowledge of languages","          Naskapi",,       0,,       0,,       0,,     775,,     385,,     385,
"Knowledge of languages","          Northern East Cree",,      70,,      45,,      20,,     260,,     130,,     130,
"Knowledge of languages","          Plains Cree",,       0,,      10,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Southern East Cree",,       0,,       0,,       0,,      35,,      25,,      10,
"Knowledge of languages","          Swampy Cree",,       0,,       0,,       0,,      15,,       0,,      10,
"Knowledge of languages","          Woods Cree",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","          Cree; n.o.s.",,      90,,      30,,      60,,   17175,,    8600,,    8575,
"Knowledge of languages","        Eastern Algonquian languages",,      20,,      15,,      10,,     885,,     460,,     420,
"Knowledge of languages","          Malecite",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Mi'kmaq",,      25,,      15,,      10,,     880,,     460,,     425,
"Knowledge of languages","        Ojibway-Potawatomi languages",,      30,,      20,,      10,,    2340,,    1105,,    1235,
"Knowledge of languages","          Algonquin",,      25,,      10,,      10,,    2240,,    1055,,    1185,
"Knowledge of languages","          Ojibway",,      10,,       0,,       0,,     105,,      50,,      50,
"Knowledge of languages","          Oji-Cree",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","          Ottawa (Odawa)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Algonquian languages; n.i.e.",,      10,,      10,,       0,,      35,,      20,,      10,
"Knowledge of languages","      Athabaskan languages",,       0,,       0,,       0,,      20,,      10,,      10,
"Knowledge of languages","        Northern Athabaskan languages",,       0,,       0,,       0,,      20,,      15,,      10,
"Knowledge of languages","          Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Carrier",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Chilcotin",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Dene",,      10,,       0,,       0,,      10,,       0,,      10,
"Knowledge of languages","          Dogrib (Tlicho)",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","          Gwich'in",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Sarsi (Sarcee)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Sekani",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Slavey-Hare languages",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","            North Slavey (Hare)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            South Slavey",,       0,,       0,,       0,,      10,,      10,,       0,
"Knowledge of languages","            Slavey; n.o.s.",,       0,,       0,,       0,,       0,,      10,,       0,
"Knowledge of languages","          Tahltan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Kaska (Nahani)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Tahltan",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","          Tutchone languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Northern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","            Southern Tutchone",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Athabaskan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Haida",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Inuit languages",,     240,,      95,,     150,,   12595,,    6270,,    6330,
"Knowledge of languages","        Inuinnaqtun (Inuvialuktun)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Inuktitut",,     200,,      80,,     125,,   12485,,    6210,,    6270,
"Knowledge of languages","        Inuit languages; n.i.e.",,      45,,      15,,      25,,     115,,      60,,      60,
"Knowledge of languages","      Iroquoian languages",,      35,,      30,,      10,,     740,,     360,,     375,
"Knowledge of languages","        Cayuga",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Mohawk",,      30,,      30,,       0,,     690,,     350,,     335,
"Knowledge of languages","        Oneida",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Iroquoian languages; n.i.e.",,      10,,       0,,      10,,      50,,      15,,      35,
"Knowledge of languages","      Kutenai",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Michif",,      10,,       0,,       0,,      30,,      15,,      10,
"Knowledge of languages","      Salish languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Comox",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Halkomelem",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Lillooet",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Okanagan",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Shuswap (Secwepemctsin)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Squamish",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Straits",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Thompson (Ntlakapamux)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Salish languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Siouan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Dakota",,       0,,       0,,       0,,      10,,       0,,       0,
"Knowledge of languages","        Stoney",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Siouan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Tlingit",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Tsimshian languages",,       0,,       0,,       0,,       0,,       0,,      10,
"Knowledge of languages","        Gitxsan (Gitksan)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Nisga'a",,      10,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Tsimshian",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Wakashan languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Haisla",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Heiltsuk",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Kwakiutl (Kwak'wala)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","        Wakashan languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Aboriginal languages; n.o.s.",,       0,,       0,,      10,,      90,,      40,,      55,
"Knowledge of languages","    Non-Aboriginal languages",,  799105,,  386095,,  413015,, 1560375,,  751215,,  809160,
"Knowledge of languages","      Afro-Asiatic languages",,  167415,,   88245,,   79175,,  301035,,  157545,,  143490,
"Knowledge of languages","        Berber languages",,   18170,,    9630,,    8535,,   27595,,   14650,,   12945,
"Knowledge of languages","          Kabyle",,   10980,,    5855,,    5125,,   16170,,    8580,,    7590,
"Knowledge of languages","          Berber languages; n.i.e.",,    7300,,    3835,,    3460,,   11580,,    6150,,    5425,
"Knowledge of languages","        Cushitic languages",,    1040,,     500,,     535,,    1550,,     745,,     805,
